epoch,loss,L_align,L_align_t,L_align_tp,EI_micro_fixed,EI_macro,delta_EI,L_var,L_local,L_sharp,L_proto,L_min_usage,L_max_usage,Keff_t,Keff_tp,hardK_t,hardK_tp,usage_t_min,usage_t_max,usage_tp_min,usage_tp_max
77,5.796960353851318,1.076557993888855,1.3194900751113892,0.833625853061676,3.2364661693573,0.8893356323242188,-2.347130537033081,0.0010021347552537918,0.13481733202934265,0.39436352252960205,0.0013056225143373013,2.2990377601672662e-07,0.0016987919807434082,10.204655647277832,8.06295394897461,11,9,2.6721761969383806e-05,0.15068213641643524,7.906530299806036e-06,0.15363210439682007
78,5.735445499420166,1.0358366966247559,1.341657280921936,0.7300159931182861,3.2364661693573,0.8990492820739746,-2.337416887283325,0.0010446421802043915,0.13634563982486725,0.39205402135849,0.0013403865741565824,2.400242919975426e-07,0.0015619031619280577,10.160357475280762,7.998394012451172,12,9,2.3335380319622345e-05,0.14156654477119446,7.817263394827023e-06,0.1525724232196808
79,5.6689958572387695,0.9969637989997864,1.3527534008026123,0.6411741971969604,3.2364661693573,0.913783073425293,-2.322683095932007,0.0010755148250609636,0.13884179294109344,0.3890625834465027,0.0013753866078332067,2.5070173137464735e-07,0.0017531518824398518,10.082903861999512,7.9507293701171875,12,9,2.045764631475322e-05,0.14398321509361267,7.588167591165984e-06,0.16141895949840546
80,5.562433242797852,0.9572916030883789,1.348775863647461,0.5658072829246521,3.2364661693573,0.9491019248962402,-2.2873642444610596,0.0010834472486749291,0.14173750579357147,0.3854368329048157,0.0014112232020124793,2.6340464387430984e-07,0.0021336290519684553,9.97498607635498,7.897168159484863,12,10,1.8054777683573775e-05,0.14143595099449158,7.374700544460211e-06,0.16787883639335632
81,5.430286884307861,0.9180953502655029,1.3340911865234375,0.5020995140075684,3.2364661693573,0.9973859786987305,-2.2390801906585693,0.0010965826222673059,0.14374814927577972,0.3821049928665161,0.0014485797146335244,2.8169750976303476e-07,0.002499974798411131,9.832898139953613,7.848803997039795,11,9,1.6182446415768936e-05,0.15145455300807953,6.775823749194387e-06,0.16797219216823578
82,5.273521423339844,0.8821563124656677,1.3150253295898438,0.4492873251438141,3.2364661693573,1.0596270561218262,-2.1768391132354736,0.0010837087174877524,0.14503994584083557,0.37913778424263,0.0014903368428349495,2.9868837714275287e-07,0.0028719198890030384,9.689095497131348,7.800516128540039,11,9,1.5121766409720294e-05,0.16411933302879333,6.357868642226094e-06,0.16398392617702484
83,5.178489685058594,0.8498048186302185,1.2951240539550781,0.4044855535030365,3.2364661693573,1.0917186737060547,-2.144747495651245,0.001077583758160472,0.14486458897590637,0.377591609954834,0.001540720579214394,3.121610632206284e-07,0.003024905454367399,9.635790824890137,7.733824729919434,12,9,1.4873408872517757e-05,0.17195020616054535,6.242164090508595e-06,0.15878644585609436
84,5.0975260734558105,0.8196802139282227,1.276402473449707,0.3629579246044159,3.2364661693573,1.1143932342529297,-2.12207293510437,0.0010733362287282944,0.14327087998390198,0.378182053565979,0.0015995795838534832,3.1623045515516424e-07,0.0024739541113376617,9.688758850097656,7.708771705627441,11,9,1.534788498247508e-05,0.16765166819095612,6.356428912113188e-06,0.15520331263542175
85,5.00978422164917,0.7917007803916931,1.256472110748291,0.3269294202327728,3.2364661693573,1.143953800201416,-2.092512369155884,0.0010638149688020349,0.14116397500038147,0.3789002299308777,0.0016591771272942424,3.1662955279898597e-07,0.0024081470910459757,9.716972351074219,7.707029819488525,10,9,1.537624848424457e-05,0.15543028712272644,6.503075837827055e-06,0.16269856691360474
86,4.9345622062683105,0.7640318274497986,1.2287325859069824,0.29933103919029236,3.2364661693573,1.1654057502746582,-2.0710604190826416,0.0010622440604493022,0.13936777412891388,0.37957414984703064,0.0017185098258778453,3.1729612715025723e-07,0.0019408889347687364,9.710758209228516,7.7456955909729,10,9,1.439502102584811e-05,0.1533334106206894,6.640738320129458e-06,0.15573053061962128
87,4.879611968994141,0.7348184585571289,1.1907252073287964,0.2789117693901062,3.2364661693573,1.177042007446289,-2.0594241619110107,0.0010661291889846325,0.13876600563526154,0.3793330192565918,0.001775406184606254,3.1859289606472885e-07,0.0016933705192059278,9.666020393371582,7.77918004989624,10,9,1.4024712072568946e-05,0.14977703988552094,6.646820565947564e-06,0.1503838151693344
88,4.833148956298828,0.7025094628334045,1.1421701908111572,0.26284873485565186,3.2364661693573,1.1853833198547363,-2.0510828495025635,0.0010869818506762385,0.1393321454524994,0.3779648542404175,0.0018277410417795181,3.209793817404716e-07,0.0019458445021882653,9.599315643310547,7.76610803604126,10,9,1.450341642339481e-05,0.14919349551200867,6.527464393002447e-06,0.1582985371351242
89,4.790422439575195,0.6681450009346008,1.0870085954666138,0.2492813616991043,3.2364661693573,1.189375400543213,-2.047090768814087,0.0011133009102195501,0.14036472141742706,0.3764461576938629,0.0018750777235254645,3.231515108836902e-07,0.0019075492164120078,9.515128135681152,7.758039474487305,10,9,1.5565650755888782e-05,0.15199653804302216,6.513309926958755e-06,0.15989626944065094
90,4.750762462615967,0.6349258422851562,1.0326166152954102,0.23723508417606354,3.2364661693573,1.1916813850402832,-2.0447847843170166,0.0011190364602953196,0.14116553962230682,0.37495505809783936,0.0019168710568919778,3.24280165386881e-07,0.0017261805478483438,9.390713691711426,7.771407604217529,10,10,1.6280642739729956e-05,0.15592220425605774,6.787288384657586e-06,0.16052031517028809
91,4.719510555267334,0.6052263379096985,0.9844436645507812,0.22600901126861572,3.2364661693573,1.1938166618347168,-2.042649507522583,0.0011034460039809346,0.14122377336025238,0.3733445405960083,0.0019565578550100327,3.260012420014391e-07,0.0020020180381834507,9.244427680969238,7.761527061462402,10,9,1.5082639038155321e-05,0.1524747908115387,7.21553988114465e-06,0.16166748106479645
92,4.692551136016846,0.5791121125221252,0.9420919418334961,0.216132253408432,3.2364661693573,1.1951713562011719,-2.041294813156128,0.001090989913791418,0.14007803797721863,0.37257659435272217,0.0019982040394097567,3.302998266008217e-07,0.002190400380641222,9.12098217010498,7.750795841217041,9,9,1.3968662642582785e-05,0.1536620706319809,7.39809775041067e-06,0.1598448008298874
93,4.661092281341553,0.5547970533370972,0.9022560119628906,0.20733805000782013,3.2364661693573,1.196070671081543,-2.040395498275757,0.0010884390212595463,0.13841496407985687,0.3727305233478546,0.002040720544755459,3.365667566868069e-07,0.0016549685969948769,9.032722473144531,7.7669267654418945,9,9,1.3146034689270891e-05,0.1460789293050766,7.27870929040364e-06,0.15304510295391083
94,4.634291648864746,0.5316464900970459,0.865034818649292,0.19825813174247742,3.2364661693573,1.1969914436340332,-2.0394747257232666,0.001085352269001305,0.13730977475643158,0.37239381670951843,0.0020834365859627724,3.438078124418098e-07,0.001474273856729269,8.941492080688477,7.772395133972168,9,9,1.2446036635083146e-05,0.1468668133020401,7.159879714890849e-06,0.1485121250152588
95,4.6052021980285645,0.5036357641220093,0.8188061714172363,0.18846532702445984,3.2364661693573,1.197993278503418,-2.038472890853882,0.0010756790870800614,0.13725818693637848,0.37164244055747986,0.0021131562534719706,3.4820467931240273e-07,0.001568599371239543,8.91430377960205,7.753435134887695,9,9,1.1893263035744894e-05,0.1439996361732483,7.163511327235028e-06,0.15311354398727417
96,4.577057361602783,0.4771779179573059,0.7759971022605896,0.17835871875286102,3.2364661693573,1.1992912292480469,-2.037174940109253,0.0010924156522378325,0.13781434297561646,0.3705386519432068,0.0021389061585068703,3.5257431818536134e-07,0.0016595064662396908,8.880178451538086,7.742492198944092,9,9,1.1312331480439752e-05,0.14715711772441864,7.415419077005936e-06,0.14977775514125824
97,4.55255651473999,0.45528602600097656,0.7421331405639648,0.16843891143798828,3.2364661693573,1.2005457878112793,-2.0359203815460205,0.0011001736856997013,0.13850918412208557,0.3693384826183319,0.002164202043786645,3.5798373687612184e-07,0.0016506072133779526,8.83574390411377,7.732418060302734,9,9,1.0769220352813136e-05,0.14673376083374023,7.795308192726225e-06,0.15345700085163116
98,4.532968521118164,0.43696194887161255,0.7143748998641968,0.15954899787902832,3.2364661693573,1.2016210556030273,-2.0348451137542725,0.0010913419537246227,0.1392546445131302,0.36816075444221497,0.002188812242820859,3.6448585660764365e-07,0.0017419826472178102,8.787839889526367,7.720789909362793,9,9,1.0356749953643885e-05,0.1476467251777649,8.005661584320478e-06,0.15628185868263245
99,4.514223098754883,0.4209520220756531,0.6899789571762085,0.15192507207393646,3.2364661693573,1.202467441558838,-2.033998727798462,0.0010802298784255981,0.13961400091648102,0.3674081563949585,0.002213831292465329,3.7216983628240996e-07,0.0016399116721004248,8.754303932189941,7.710756778717041,9,9,1.0148131877940614e-05,0.14802992343902588,7.909448868304025e-06,0.15719899535179138
100,4.496500015258789,0.4066309332847595,0.6686196327209473,0.14464221894741058,3.2364661693573,1.203049659729004,-2.033416509628296,0.0010769739747047424,0.13955330848693848,0.36695772409439087,0.0022394380066543818,3.8056845141909434e-07,0.0014168077614158392,8.737643241882324,7.697702407836914,9,9,1.0103360182256438e-05,0.14270490407943726,7.579401426482946e-06,0.15173642337322235
101,4.481363296508789,0.39433228969573975,0.6521731615066528,0.13649144768714905,3.2364661693573,1.203557014465332,-2.0329091548919678,0.0010617859661579132,0.13945075869560242,0.36643701791763306,0.0022648856975138187,3.896084876942041e-07,0.001236514886841178,8.720666885375977,7.684370040893555,9,9,1.0118003956449684e-05,0.14105753600597382,7.21006608728203e-06,0.1448848396539688
102,4.469952583312988,0.3840208053588867,0.6406800150871277,0.12736161053180695,3.2364661693573,1.204282283782959,-2.032183885574341,0.0010231740307062864,0.13967855274677277,0.3656085729598999,0.002288814401254058,3.985268790529517e-07,0.0012766789877787232,8.697821617126465,7.668869495391846,9,10,1.008729486784432e-05,0.14166951179504395,6.931305961188627e-06,0.14485974609851837
103,4.458837032318115,0.3736009895801544,0.6291149854660034,0.11808697134256363,3.2364661693573,1.2052855491638184,-2.0311806201934814,0.0009612494613975286,0.14016610383987427,0.3647746443748474,0.002309049479663372,4.054162729971722e-07,0.0014152079820632935,8.695225715637207,7.647974014282227,9,10,1.0003146599046886e-05,0.14262531697750092,6.762300472473726e-06,0.1501336246728897
104,4.445666313171387,0.3630225360393524,0.6163867712020874,0.10965832322835922,3.2364661693573,1.2064237594604492,-2.0300424098968506,0.0008836423512548208,0.14095480740070343,0.36410701274871826,0.002326256362721324,4.0985531768455985e-07,0.0013923796359449625,8.715486526489258,7.635684967041016,9,10,9.890846740745474e-06,0.13894936442375183,6.643731012445642e-06,0.15060119330883026
105,4.432896137237549,0.3533150255680084,0.6043225526809692,0.10230749845504761,3.2364661693573,1.207402229309082,-2.0290639400482178,0.000822321861051023,0.14194658398628235,0.36353054642677307,0.0023417738266289234,4.129451554035768e-07,0.0012887304183095694,8.742266654968262,7.634639739990234,9,10,9.697735549707431e-06,0.14213499426841736,6.544393727381248e-06,0.14789119362831116
106,4.421639442443848,0.34419894218444824,0.5927700996398926,0.0956277921795845,3.2364661693573,1.2080802917480469,-2.028385877609253,0.0007654103683307767,0.1428193598985672,0.3630366921424866,0.0023583644069731236,4.1538851291988976e-07,0.001216720324009657,8.772880554199219,7.636280059814453,9,9,9.536123798170593e-06,0.13904441893100739,6.4848527472349815e-06,0.1490568369626999
107,4.410270690917969,0.3353290557861328,0.581513524055481,0.08914455771446228,3.2364661693573,1.2089557647705078,-2.027510404586792,0.0007227053865790367,0.1434628814458847,0.3626525402069092,0.002379625802859664,4.153683619279036e-07,0.001146442606113851,8.802606582641602,7.646148681640625,9,10,9.465388757234905e-06,0.13870380818843842,6.610817763430532e-06,0.14920377731323242
108,4.398881435394287,0.3263275623321533,0.5699429512023926,0.08271215856075287,3.2364661693573,1.2099823951721191,-2.0264837741851807,0.0006744624115526676,0.14401891827583313,0.3622077703475952,0.002400670200586319,4.14902842749143e-07,0.0011183046735823154,8.829473495483398,7.654150485992432,9,10,9.530834176985081e-06,0.13587437570095062,6.761451459169621e-06,0.1479189097881317
109,4.387986660003662,0.3176487684249878,0.5587711334228516,0.07652641832828522,3.2364661693573,1.2111988067626953,-2.0252673625946045,0.0006203624652698636,0.1445521116256714,0.3617391586303711,0.0024203115608543158,4.1410100948269246e-07,0.0011459821835160255,8.856643676757812,7.655953407287598,9,10,9.727788892632816e-06,0.13414883613586426,6.8626623033196665e-06,0.14660057425498962
110,4.377791881561279,0.3101886808872223,0.5495755672454834,0.07080181688070297,3.2364661693573,1.2126221656799316,-2.023844003677368,0.0005619117873720825,0.14515624940395355,0.3613790273666382,0.0024383910931646824,4.1301464648313413e-07,0.001163368346169591,8.886907577514648,7.656484603881836,9,10,9.998877430916764e-06,0.1367839127779007,6.896729246363975e-06,0.1474488228559494
111,4.368170261383057,0.3046521246433258,0.5436720848083496,0.06563214212656021,3.2364661693573,1.2143526077270508,-2.022113561630249,0.0005129602504894137,0.14580242335796356,0.3612198233604431,0.0024559965822845697,4.1082824964178144e-07,0.0011057888623327017,8.919318199157715,7.662103652954102,9,10,1.022857213683892e-05,0.1347511112689972,6.911609489179682e-06,0.14534591138362885
112,4.359011173248291,0.30081069469451904,0.5406785607337952,0.06094282120466232,3.2364661693573,1.2166681289672852,-2.0197980403900146,0.0004697305557783693,0.1463632583618164,0.361080139875412,0.0024718502536416054,4.0933034028967086e-07,0.0010414052521809936,8.948164939880371,7.664248943328857,9,10,1.0398002814326901e-05,0.13277900218963623,6.917179234733339e-06,0.1493675857782364
113,4.349085330963135,0.2976228892803192,0.5386115312576294,0.05663423240184784,3.2364661693573,1.2198095321655273,-2.0166566371917725,0.00042975012911483645,0.14682501554489136,0.36083582043647766,0.0024873956572264433,4.079467998963082e-07,0.0010001411428675056,8.966695785522461,7.665425777435303,9,10,1.0615690371196251e-05,0.1310441941022873,6.9887300924165174e-06,0.15027618408203125
114,4.337163925170898,0.2938818037509918,0.5350602269172668,0.0527033805847168,3.2364661693573,1.223742961883545,-2.012723207473755,0.00038738740840926766,0.14737218618392944,0.36034730076789856,0.0025020588655024767,4.063386427333171e-07,0.0009737181826494634,8.975815773010254,7.665754795074463,9,10,1.1064211321354378e-05,0.13072480261325836,7.1130066316982266e-06,0.14658223092556
115,4.32496452331543,0.28939583897590637,0.529708743095398,0.049082934856414795,3.2364661693573,1.2276182174682617,-2.008847951889038,0.00034688462619669735,0.14800307154655457,0.35969823598861694,0.002515137894079089,4.040560384055425e-07,0.000982509576715529,8.979023933410645,7.663852214813232,9,10,1.1835192708531395e-05,0.1289956420660019,7.246529094118159e-06,0.14725501835346222
116,4.314713954925537,0.2844732999801636,0.5230703353881836,0.045876264572143555,3.2364661693573,1.230301856994629,-2.006164312362671,0.0002958856348413974,0.14883750677108765,0.35895946621894836,0.0025261652190238237,3.998974875685235e-07,0.000992727349512279,8.977129936218262,7.669443607330322,9,11,1.2554743989312556e-05,0.13020463287830353,7.380841907433933e-06,0.1473620980978012
117,4.304351806640625,0.27979111671447754,0.5166229605674744,0.0429592989385128,3.2364661693573,1.2329978942871094,-2.0034682750701904,0.00024568443768657744,0.14999133348464966,0.3582223951816559,0.002535570878535509,3.9206258861668175e-07,0.0009703352698124945,8.977219581604004,7.692745208740234,9,11,1.2755348507198505e-05,0.1318356692790985,7.618946256116033e-06,0.14528687298297882
118,4.295133590698242,0.2754194140434265,0.5105820894241333,0.040256716310977936,3.2364661693573,1.2352056503295898,-2.00126051902771,0.00019022851483896375,0.15137411653995514,0.35746151208877563,0.0025435062125325203,3.819775997726538e-07,0.0009341095574200153,8.983638763427734,7.7243194580078125,9,11,1.2990733921469655e-05,0.1302473098039627,7.944997378217522e-06,0.14619331061840057
119,4.287633895874023,0.27126091718673706,0.5048229098320007,0.03769894316792488,3.2364661693573,1.2368168830871582,-1.9996492862701416,0.00014438785728998482,0.15266567468643188,0.35671675205230713,0.002550085773691535,3.7191406931924575e-07,0.0009281515376642346,8.993227005004883,7.752220630645752,9,11,1.3273061995278113e-05,0.1306285709142685,8.297395652334671e-06,0.14465433359146118
120,4.2807297706604,0.2671501636505127,0.4988816976547241,0.03541862964630127,3.2364661693573,1.2382230758666992,-1.9982430934906006,0.00011463614646345377,0.15389889478683472,0.3559345602989197,0.002554768929257989,3.622459416874335e-07,0.0009345218422822654,9.007505416870117,7.773360729217529,9,12,1.3129541912348941e-05,0.13121643662452698,8.61234002513811e-06,0.14757046103477478
121,4.271459579467773,0.26269030570983887,0.49186956882476807,0.03351105749607086,3.2364661693573,1.2406582832336426,-1.9958078861236572,9.106192737817764e-05,0.15497805178165436,0.3552457094192505,0.002557781059294939,3.523442160258128e-07,0.0009442626615054905,9.032429695129395,7.787222862243652,9,12,1.3230122931418009e-05,0.13044622540473938,8.808695383777376e-06,0.1490573287010193
122,4.262523651123047,0.2591182589530945,0.4863241910934448,0.03191232681274414,3.2364661693573,1.24330472946167,-1.9931614398956299,6.789859617128968e-05,0.15575045347213745,0.3545660972595215,0.002560808788985014,3.453276349318912e-07,0.000940812926273793,9.047106742858887,7.795654296875,9,12,1.3284328815643676e-05,0.12888206541538239,8.859353329171427e-06,0.1468716412782669
123,4.251654624938965,0.25613343715667725,0.4817585349082947,0.030508320778608322,3.2364661693573,1.247096061706543,-1.9893701076507568,5.6609162129461765e-05,0.15625406801700592,0.353959858417511,0.002563971560448408,3.413440481381258e-07,0.0009129286045208573,9.053977012634277,7.79790735244751,9,12,1.3256119927973486e-05,0.12940476834774017,8.7278604041785e-06,0.14589373767375946
124,4.237152099609375,0.2535867393016815,0.4779342710971832,0.0292392335832119,3.2364661693573,1.2530035972595215,-1.9834625720977783,4.5973429223522544e-05,0.15654712915420532,0.3534250855445862,0.0025674195494502783,3.39627547418786e-07,0.0009008765919134021,9.056164741516113,7.790964603424072,9,12,1.3104336176184006e-05,0.12963439524173737,8.496739610563964e-06,0.14516900479793549
125,4.219529628753662,0.2513807713985443,0.4747224450111389,0.028039101511240005,3.2364661693573,1.2608346939086914,-1.9756314754486084,3.8499332731589675e-05,0.15678930282592773,0.3528427481651306,0.0025711613707244396,3.3937840271391906e-07,0.0009273224859498441,9.052864074707031,7.7745747566223145,9,12,1.2803081517631654e-05,0.12872342765331268,8.237448128056712e-06,0.14568090438842773
126,4.20498514175415,0.2490181028842926,0.47108983993530273,0.026946377009153366,3.2364661693573,1.2672734260559082,-1.9691927433013916,3.8419675547629595e-05,0.15712028741836548,0.35222822427749634,0.002577650360763073,3.376725317139062e-07,0.000997905619442463,9.045114517211914,7.760133743286133,10,12,1.242371308762813e-05,0.134319469332695,8.098793841782026e-06,0.14525167644023895
127,4.207693576812744,0.24616968631744385,0.4663686752319336,0.025970708578824997,3.2364661693573,1.2645044326782227,-1.9719617366790771,4.61735762655735e-05,0.157660573720932,0.35169142484664917,0.0025831491220742464,3.3424407774873544e-07,0.0010000832844525576,9.046720504760742,7.756487846374512,10,12,1.2114863238821272e-05,0.13574843108654022,8.035971404751763e-06,0.14467616379261017
128,4.189743518829346,0.24325314164161682,0.4615195691585541,0.02498670294880867,3.2364661693573,1.271592617034912,-1.9648735523223877,3.5893579479306936e-05,0.1583871692419052,0.35155993700027466,0.0025886553339660168,3.2883411904549575e-07,0.0009155250154435635,9.070170402526855,7.776826858520508,10,12,1.1962371900153812e-05,0.13171495497226715,8.0255258581019e-06,0.14484809339046478
129,4.181388854980469,0.24051564931869507,0.4570261836051941,0.02400512993335724,3.2364661693573,1.2743439674377441,-1.9621222019195557,2.8064678190276027e-05,0.15914574265480042,0.3513481020927429,0.00259313709102571,3.2299692520609824e-07,0.0009051419328898191,9.096756935119629,7.797518730163574,10,12,1.1883270417456515e-05,0.1303243637084961,8.100815648504067e-06,0.1452288180589676
130,4.176359176635742,0.23824700713157654,0.45352089405059814,0.022973133251070976,3.2364661693573,1.2755775451660156,-1.9608886241912842,1.2794567737728357e-05,0.15999779105186462,0.35091814398765564,0.002598564373329282,3.1664029620515066e-07,0.0008780332864262164,9.117088317871094,7.82120418548584,11,12,1.1744637959054671e-05,0.13160954415798187,8.44472015160136e-06,0.14583155512809753
131,4.17144775390625,0.236341655254364,0.45077669620513916,0.021906621754169464,3.2364661693573,1.2776403427124023,-1.9588258266448975,1.1129624908789992e-05,0.16089382767677307,0.3503495454788208,0.002604698296636343,3.096955083492503e-07,0.000991316745057702,9.135396003723145,7.839400768280029,11,12,1.1555166565813124e-05,0.13041990995407104,9.013907401822507e-06,0.14950379729270935
132,4.167052745819092,0.23469792306423187,0.4484495520591736,0.020946286618709564,3.2364661693573,1.2798852920532227,-1.9565808773040771,3.184648812748492e-05,0.1616772711277008,0.3499772548675537,0.0026113097555935383,3.030213235888368e-07,0.0011636714916676283,9.153373718261719,7.858776569366455,11,12,1.1341715435264632e-05,0.1295214593410492,9.607131687516812e-06,0.15569542348384857
133,4.160937309265137,0.2329512983560562,0.44572174549102783,0.020180851221084595,3.2364661693573,1.281827449798584,-1.9546387195587158,4.6438275603577495e-05,0.16228193044662476,0.3500809073448181,0.002618422033265233,2.973782784465584e-07,0.0011134798405691981,9.172663688659668,7.893749713897705,11,12,1.1136347893625498e-05,0.12895603477954865,1.0003126590163447e-05,0.15219943225383759
134,4.155303001403809,0.23122824728488922,0.4428257942199707,0.019630707800388336,3.2364661693573,1.2829656600952148,-1.953500509262085,5.53027493879199e-05,0.16264045238494873,0.3504331409931183,0.0026255452539771795,2.929520803718333e-07,0.0009482009918428957,9.19427490234375,7.934366226196289,11,12,1.0982604180753697e-05,0.12994801998138428,1.0182879123021848e-05,0.14794962108135223
135,4.150696277618408,0.22941181063652039,0.4396360516548157,0.019187580794095993,3.2364661693573,1.2837533950805664,-1.9527127742767334,6.0574791859835386e-05,0.16280245780944824,0.35087284445762634,0.002634975826367736,2.8740416269101843e-07,0.0008251291583292186,9.219827651977539,7.9784321784973145,11,12,1.090848400053801e-05,0.12944544851779938,1.0521343028813135e-05,0.1460307389497757
136,4.147686004638672,0.22742362320423126,0.4361858665943146,0.01866137981414795,3.2364661693573,1.2840089797973633,-1.9524571895599365,5.8778910897672176e-05,0.16303540766239166,0.3511466383934021,0.002644606400281191,2.8137742447142955e-07,0.0007734817336313426,9.251359939575195,8.01880168914795,11,12,1.094928211387014e-05,0.12733983993530273,1.0955758625641465e-05,0.143579363822937
137,4.144383907318115,0.22577527165412903,0.4335254430770874,0.01802510768175125,3.2364661693573,1.285019874572754,-1.951446294784546,5.0041184294968843e-05,0.1635410338640213,0.35118675231933594,0.002653703326359391,2.7537879532246734e-07,0.0008108543115667999,9.280722618103027,8.057143211364746,11,12,1.1017490578524303e-05,0.12897150218486786,1.1557572179299314e-05,0.1496250331401825
138,4.140379428863525,0.22431252896785736,0.43122023344039917,0.017404835671186447,3.2364661693573,1.2863378524780273,-1.9501283168792725,3.674134495668113e-05,0.16439375281333923,0.3510594964027405,0.00266207754611969,2.696622800613113e-07,0.0008216654532589018,9.307982444763184,8.098764419555664,11,12,1.1110641935374588e-05,0.12885096669197083,1.2274257642275188e-05,0.150727316737175
139,4.136850357055664,0.22323010861873627,0.42958343029022217,0.016876790672540665,3.2364661693573,1.2872943878173828,-1.949171781539917,2.2692664060741663e-05,0.16537126898765564,0.35093599557876587,0.00266796606592834,2.6458999968781427e-07,0.0007699010893702507,9.333683013916016,8.142656326293945,11,12,1.118793534260476e-05,0.12708121538162231,1.3014172509429045e-05,0.1453348845243454
140,4.134834289550781,0.22238388657569885,0.4283236861228943,0.01644407957792282,3.2364661693573,1.287846565246582,-1.9486196041107178,1.1633062968030572e-05,0.16627034544944763,0.3508165180683136,0.002672996837645769,2.605615918582771e-07,0.0007646619924344122,9.354724884033203,8.182340621948242,11,12,1.1257799997110851e-05,0.12700335681438446,1.364770741929533e-05,0.14441607892513275
141,4.149898052215576,0.22220493853092194,0.42835283279418945,0.016057033091783524,3.2364661693573,1.2802882194519043,-1.9561779499053955,4.620407707989216e-06,0.1669865846633911,0.35078319907188416,0.0026775698643177748,2.5727467800606973e-07,0.0007778779254294932,9.372748374938965,8.218281745910645,11,13,1.1390758118068334e-05,0.1277434527873993,1.4102918612479698e-05,0.14505375921726227
142,4.1307244300842285,0.21740297973155975,0.4190130829811096,0.01579286716878414,3.2364661693573,1.287470817565918,-1.9489953517913818,1.0350719094276428e-05,0.16774804890155792,0.35049548745155334,0.0026823326479643583,2.5341211085105897e-07,0.0007771686068736017,9.371264457702637,8.261517524719238,11,13,1.0712141374824569e-05,0.13107189536094666,1.4583103620680049e-05,0.14432333409786224
143,4.154880046844482,0.2131720334291458,0.41085320711135864,0.015490861609578133,3.2364661693573,1.2728767395019531,-1.9635894298553467,1.8176360754296184e-05,0.16795989871025085,0.3504787087440491,0.0026889329310506582,2.4863544467734755e-07,0.0006961168255656958,9.370256423950195,8.309832572937012,11,12,1.019267801893875e-05,0.13289183378219604,1.5077623174875043e-05,0.1431640237569809
144,4.123413562774658,0.21048703789710999,0.40576231479644775,0.015211747027933598,3.2364661693573,1.2872366905212402,-1.9492294788360596,1.9545055693015456e-05,0.1682690680027008,0.35053399205207825,0.0026890721637755632,2.406388261988468e-07,0.0006897638668306172,9.395425796508789,8.351926803588867,11,13,1.0296118489350192e-05,0.13200412690639496,1.5729807273601182e-05,0.14337122440338135
145,4.118984699249268,0.20880794525146484,0.4026408791542053,0.014975013211369514,3.2364661693573,1.2890019416809082,-1.9474642276763916,2.0179111743345857e-05,0.16833709180355072,0.350847065448761,0.0026885797269642353,2.327370509647153e-07,0.0007670857012271881,9.429706573486328,8.385899543762207,11,13,1.0531262887525372e-05,0.13246776163578033,1.6358380889869295e-05,0.14709435403347015
146,4.116006851196289,0.2075052112340927,0.4001520574092865,0.01485835388302803,3.2364661693573,1.289639949798584,-1.9468262195587158,1.9177939975634217e-05,0.1684175431728363,0.35141831636428833,0.002688228152692318,2.2618826278630877e-07,0.0007261421415023506,9.470520973205566,8.42276382446289,11,13,1.0801903954416048e-05,0.12938569486141205,1.6797510397736914e-05,0.14674495160579681
147,4.1131439208984375,0.2061006873846054,0.3973493278026581,0.014852046966552734,3.2364661693573,1.2898921966552734,-1.9465739727020264,2.513066283427179e-05,0.1685444414615631,0.35212814807891846,0.0026872640009969473,2.2050164716347354e-07,0.0006287930300459266,9.513299942016602,8.464397430419922,11,13,1.1117194844700862e-05,0.12837417423725128,1.71514657267835e-05,0.14148247241973877
148,4.11126708984375,0.2045810967683792,0.39433547854423523,0.014826715923845768,3.2364661693573,1.2899165153503418,-1.946549654006958,3.365773591212928e-05,0.16874799132347107,0.35275888442993164,0.0026862549129873514,2.1498821922705247e-07,0.000595764780882746,9.554118156433105,8.5089111328125,11,13,1.1458987501100637e-05,0.12877552211284637,1.7518030290375464e-05,0.14449411630630493
149,4.10931921005249,0.20321522653102875,0.3916897177696228,0.014740737155079842,3.2364661693573,1.290010929107666,-1.9464552402496338,3.966610529460013e-05,0.16905663907527924,0.35330185294151306,0.0026859354693442583,2.0943059553246712e-07,0.0005548658082261682,9.592432022094727,8.56415843963623,11,13,1.1781783541664481e-05,0.12811137735843658,1.8124432244803756e-05,0.14308086037635803
150,4.1068220138549805,0.20201753079891205,0.38946008682250977,0.01457497850060463,3.2364661693573,1.290442943572998,-1.9460232257843018,4.219147376716137e-05,0.1695130169391632,0.3537362515926361,0.002685277722775936,2.041044524503377e-07,0.0005102551658637822,9.629720687866211,8.625643730163574,11,13,1.2079827683919575e-05,0.1273215264081955,1.885245910671074e-05,0.14004260301589966
151,4.104903221130371,0.20088468492031097,0.38741010427474976,0.01435926929116249,3.2364661693573,1.2909164428710938,-1.945549726486206,4.704439197666943e-05,0.1700868308544159,0.35404908657073975,0.002684938022866845,1.9947749763105094e-07,0.0005251973634585738,9.662264823913574,8.68216609954834,11,13,1.237582000612747e-05,0.12668731808662415,1.96079708985053e-05,0.14269690215587616
